191	 1.1596679640e-002	-3.29261e-001
192	 1.1657714796e-002	-1.16855e+000
193	 1.1718749952e-002	-3.41815e-002
194	 1.1779785108e-002	-7.12984e-002
195	 1.1840820264e-002	-3.08683e-001
196	 1.1901855420e-002	 1.51609e+000
197	 1.1962890576e-002	-1.77716e+000
198	 1.2023925732e-002	-1.47678e+000
199	 1.2084960888e-002	 5.77460e-001
200	 1.2145996044e-002	 2.63408e-001
201	 1.2207031200e-002	-1.82289e-001
202	 1.2268066356e-002	-1.75303e+000
203	 1.2329101512e-002	 1.41573e+000
204	 1.2390136668e-002	-1.49392e+000
205	 1.2451171824e-002	-1.46241e+000
206	 1.2512206980e-002	 9.34055e-001
207	 1.2573242136e-002	-1.88447e+000
208	 1.2634277292e-002	-3.34456e-001
209	 1.2695312448e-002	-2.68170e-001
210	 1.2756347604e-002	-1.19382e+000
211	 1.2817382760e-002	-4.98930e-001
212	 1.2878417916e-002	 1.69385e-001
213	 1.2939453072e-002	-4.11133e-001
214	 1.3000488228e-002	-3.32084e-001
215	 1.3061523384e-002	 7.76197e-001
216	 1.3122558540e-002	-3.43622e-002
217	 1.3183593696e-002	-1.56707e-001
218	 1.3244628852e-002	 1.72540e+000
219	 1.3305664008e-002	-8.01357e-001
220	 1.3366699164e-002	-2.96498e+000
221	 1.3427734320e-002	 3.42427e-001
222	 1.3488769476e-002	 6.00773e-001
223	 1.3549804632e-002	-1.15534e+000
224	 1.3610839788e-002	-3.72996e-001
225	 1.3671874944e-002	 1.12083e+000
226	 1.3732910100e-002	 1.28414e-001
227	 1.3793945256e-002	-1.07610e+000
228	 1.3854980412e-002	 9.89388e-001
229	 1.3916015568e-002	-1.34607e+000
230	 1.3977050724e-002	-2.30401e+000
231	 1.4038085880e-002	-4.23669e-001
232	 1.4099121036e-002	 7.41935e-001
233	 1.4160156192e-002	-4.39380e-001
234	 1.4221191348e-002	-2.99067e+000
235	 1.4282226504e-002	 6.58517e-001
236	 1.4343261660e-002	 6.26591e-001
237	 1.4404296816e-002	-1.18669e+000
238	 1.4465331972e-002	 1.09615e+000
239	 1.4526367128e-002	-4.19602e-002
240	 1.4587402284e-002	-2.31889e+000
241	 1.4648437440e-002	-4.80493e-001
242	 1.4709472596e-002	 1.31289e+000
243	 1.4770507752e-002	-8.85627e-001
244	 1.4831542908e-002	-1.61293e+000
245	 1.4892578064e-002	 1.08398e+000
246	 1.4953613220e-002	-1.60727e-001
247	 1.5014648376e-002	-5.27117e-001
248	 1.5075683532e-002	 2.30282e-001
249	 1.5136718688e-002	 3.61012e-002
250	 1.5197753844e-002	 1.85602e-002
251	 1.5258789000e-002	-4.44818e-001
252	 1.5319824156e-002	 2.89393e-001
253	 1.5380859312e-002	 6.34322e-001
254	 1.5441894468e-002	-1.05151e+000
255	 1.5502929624e-002	-5.21345e-001
256	 1.5563964780e-002	 4.89174e-001
257	 1.5624999936e-002	-2.19650e+000
258	 1.5686035092e-002	-2.43997e-001
259	 1.5747070248e-002	 3.21340e-001
260	 1.5808105404e-002	-1.77667e+000
261	 1.5869140560e-002	 4.72310e-001
262	 1.5930175716e-002	-5.30134e-001
263	 1.5991210872e-002	-8.15544e-001
264	 1.6052246028e-002	-3.81829e-002
265	 1.6113281184e-002	-6.36467e-001
266	 1.6174316340e-002	 1.96658e-002
267	 1.6235351496e-002	-1.40151e+000
268	 1.6296386652e-002	-4.16815e-002
269	 1.6357421808e-002	 1.08381e+000
270	 1.6418456964e-002	-9.85139e-001
271	 1.6479492120e-002	-5.29842e-001
272	 1.6540527276e-002	-1.56504e+000
273	 1.6601562432e-002	-1.73328e+000
274	 1.6662597588e-002	 8.31431e-001
275	 1.6723632744e-002	-5.52720e-001
276	 1.6784667900e-002	-1.84821e+000
277	 1.6845703056e-002	 5.13570e-001
278	 1.6906738212e-002	 2.04924e+000
279	 1.6967773368e-002	-1.35578e-001
280	 1.7028808524e-002	-1.59109e+000
281	 1.7089843680e-002	 2.26607e-001
282	 1.7150878836e-002	-6.09368e-001
283	 1.7211913992e-002	-2.52069e+000
284	 1.7272949148e-002	 1.05049e+000
285	 1.7333984304e-002	 1.22102e+000
286	 1.7395019460e-002	-1.70403e+000
287	 1.7456054616e-002	 9.81534e-001
288	 1.7517089772e-002	 2.63366e+000
289	 1.7578124928e-002	-1.02366e+000
290	 1.7639160084e-002	-2.20237e+000
291	 1.7700195240e-002	 4.24841e-002
292	 1.7761230396e-002	-1.06968e+000
293	 1.7822265552e-002	-8.31490e-001
294	 1.7883300708e-002	 1.41656e+000
295	 1.7944335864e-002	-2.37362e+000
296	 1.8005371020e-002	-9.08516e-001
297	 1.8066406176e-002	 1.23931e+000
298	 1.8127441332e-002	-1.13160e+000
299	 1.8188476488e-002	 6.44541e-001
300	 1.8249511644e-002	-7.73904e-001
301	 1.8310546800e-002	-1.45755e+000
302	 1.8371581956e-002	-1.14066e+000
303	 1.8432617112e-002	 5.25622e-002
304	 1.8493652268e-002	-8.62482e-001
305	 1.8554687424e-002	-3.14360e-001
306	 1.8615722580e-002	-1.85626e-001
307	 1.8676757736e-002	-1.68289e+000
308	 1.8737792892e-002	 8.77071e-001
309	 1.8798828048e-002	-5.92815e-001
310	 1.8859863204e-002	 9.44708e-001
311	 1.8920898360e-002	 1.14120e+000
312	 1.8981933516e-002	-2.61957e+000
313	 1.9042968672e-002	-5.60838e-001
314	 1.9104003828e-002	 4.57785e-001
315	 1.9165038984e-002	-2.75785e+000
316	 1.9226074140e-002	 1.25920e+000
317	 1.9287109296e-002	 3.00822e+000
318	 1.9348144452e-002	-2.33897e+000
319	 1.9409179608e-002	-4.89836e-001
320	 1.9470214764e-002	 2.85569e+000
321	 1.9531249920e-002	 1.18303e+000
322	 1.9592285076e-002	-1.98389e+000
323	 1.9653320232e-002	-9.58746e-001
324	 1.9714355388e-002	-1.30815e+000
325	 1.9775390544e-002	-1.38124e+000
326	 1.9836425700e-002	 1.33304e+000
327	 1.9897460856e-002	-7.68234e-001
328	 1.9958496012e-002	-2.54589e+000
329	 2.0019531168e-002	 9.35961e-001
330	 2.0080566324e-002	 7.43466e-002
331	 2.0141601480e-002	-6.50048e-001
332	 2.0202636636e-002	 1.17168e+000
333	 2.0263671792e-002	-1.68499e+000
334	 2.0324706948e-002	-5.26502e-001
335	 2.0385742104e-002	 1.47459e+000
336	 2.0446777260e-002	-1.30883e+000
337	 2.0507812416e-002	-2.62429e+000
338	 2.0568847572e-002	-1.22661e+000
339	 2.0629882728e-002	 2.15522e+000
340	 2.0690917884e-002	 6.54875e-001
341	 2.0751953040e-002	-4.16880e-001
342	 2.0812988196e-002	 1.14207e+000
343	 2.0874023352e-002	-1.33206e+000
344	 2.0935058508e-002	-1.09582e+000
345	 2.0996093664e-002	-2.12141e-001
346	 2.1057128820e-002	-1.74678e-001
347	 2.1118163976e-002	-1.43257e+000
348	 2.1179199132e-002	 6.19750e-001
349	 2.1240234288e-002	 1.80182e+000
350	 2.1301269444e-002	 3.10100e-001
351	 2.1362304600e-002	 6.23300e-001
352	 2.1423339756e-002	-1.45022e-001
353	 2.1484374912e-002	-1.82189e+000
354	 2.1545410068e-002	-1.71047e+000
355	 2.1606445224e-002	 6.28664e-001
356	 2.1667480380e-002	-6.11455e-001
357	 2.1728515536e-002	-3.43089e-001
358	 2.1789550692e-002	-5.94471e-002
359	 2.1850585848e-002	-2.04534e+000
360	 2.1911621004e-002	 3.90392e-001
361	 2.1972656160e-002	-8.62192e-001
362	 2.2033691316e-002	-4.23768e-002
363	 2.2094726472e-002	 8.70800e-001
364	 2.2155761628e-002	-3.86299e-001
365	 2.2216796784e-002	 1.16058e+000
366	 2.2277831940e-002	 5.94012e-001
367	 2.2338867096e-002	-2.64503e+000
368	 2.2399902252e-002	-2.24306e+000
369	 2.2460937408e-002	 1.04208e+000
370	 2.2521972564e-002	-2.06376e+000
371	 2.2583007720e-002	-1.73186e+000
372	 2.2644042876e-002	 1.74399e+000
373	 2.2705078032e-002	-4.87023e-001
374	 2.2766113188e-002	-1.22364e-001
375	 2.2827148344e-002	 4.47214e-001
376	 2.2888183500e-002	 1.18452e-001
377	 2.2949218656e-002	-1.39602e+000
378	 2.3010253812e-002	-2.29425e+000
379	 2.3071288968e-002	 1.23798e+000
380	 2.3132324124e-002	 2.00800e+000
381	 2.3193359280e-002	-9.07624e-001
382	 2.3254394436e-002	-1.56466e-001
383	 2.3315429592e-002	 1.05129e+000
384	 2.3376464748e-002	-6.34832e-001
385	 2.3437499904e-002	-4.31513e-001
386	 2.3498535060e-002	-1.67643e-001
387	 2.3559570216e-002	-8.23134e-001
388	 2.3620605372e-002	-2.86544e-001
389	 2.3681640528e-002	-1.52262e+000
390	 2.3742675684e-002	-3.83190e-001
391	 2.3803710840e-002	 6.22207e-001
392	 2.3864745996e-002	-1.39846e+000
393	 2.3925781152e-002	 2.99910e-001
394	 2.3986816308e-002	-2.14661e-001
395	 2.4047851464e-002	-7.66519e-001
396	 2.4108886620e-002	 1.13996e+000
397	 2.4169921776e-002	 3.53021e-001
398	 2.4230956932e-002	-3.18024e+000
399	 2.4291992088e-002	-4.70184e-001
400	 2.4353027244e-002	 6.57904e-001
401	 2.4414062400e-002	-1.84375e+000
402	 2.4475097556e-002	 7.10273e-002
403	 2.4536132712e-002	 8.43754e-002
404	 2.4597167868e-002	-1.64210e+000
405	 2.4658203024e-002	-2.94073e-001
406	 2.4719238180e-002	 2.70823e-001
407	 2.4780273336e-002	-4.61838e-001
408	 2.4841308492e-002	 6.73993e-001
409	 2.4902343648e-002	-8.40652e-001
410	 2.4963378804e-002	-4.36796e-002
411	 2.5024413960e-002	 1.14496e+000
412	 2.5085449116e-002	-1.17191e+000
413	 2.5146484272e-002	 2.23393e-001
414	 2.5207519428e-002	-2.88196e-002
415	 2.5268554584e-002	-1.01529e+000
416	 2.5329589740e-002	 7.46613e-001
417	 2.5390624896e-002	 1.37362e+000
418	 2.5451660052e-002	 3.04945e-001
419	 2.5512695208e-002	-8.46098e-001
420	 2.5573730364e-002	-7.21766e-001
421	 2.5634765520e-002	-1.82323e+000
422	 2.5695800676e-002	-5.10363e-002
423	 2.5756835832e-002	 6.02084e-001
424	 2.5817870988e-002	-2.15030e+000
425	 2.5878906144e-002	 3.25320e-001
426	 2.5939941300e-002	 7.73684e-001
427	 2.6000976456e-002	-1.22507e+000
428	 2.6062011612e-002	-5.18424e-001
429	 2.6123046768e-002	 1.16455e+000
430	 2.6184081924e-002	 7.92101e-001
431	 2.6245117080e-002	-2.18116e+000
432	 2.6306152236e-002	-5.26994e-001
433	 2.6367187392e-002	-4.48742e-001
434	 2.6428222548e-002	-2.55090e+000
435	 2.6489257704e-002	 9.00844e-001
436	 2.6550292860e-002	 7.58789e-001
437	 2.6611328016e-002	-2.03925e+000
438	 2.6672363172e-002	 3.66078e-001
439	 2.6733398328e-002	 1.89324e+000
440	 2.6794433484e-002	-3.59754e-001
441	 2.6855468640e-002	-5.83342e-001
442	 2.6916503796e-002	 4.82796e-002
443	 2.6977538952e-002	-1.43302e+000
444	 2.7038574108e-002	-6.82582e-001
445	 2.7099609264e-002	 1.18860e+000
446	 2.7160644420e-002	 7.36812e-001
447	 2.7221679576e-002	-5.76274e-002
448	 2.7282714732e-002	 3.27288e-001
449	 2.7343749888e-002	-1.95346e-001
450	 2.7404785044e-002	-1.09244e+000
451	 2.7465820200e-002	 7.29791e-001
452	 2.7526855356e-002	-5.94880e-001
453	 2.7587890512e-002	-1.93953e+000
454	 2.7648925668e-002	 3.23240e-001
455	 2.7709960824e-002	 7.82372e-001
456	 2.7770995980e-002	-6.36506e-001
457	 2.7832031136e-002	 2.60285e-001
458	 2.7893066292e-002	 2.17988e-001
459	 2.7954101448e-002	-3.65589e-001
460	 2.8015136604e-002	 8.07923e-001
461	 2.8076171760e-002	-1.16542e+000
462	 2.8137206916e-002	 6.22515e-001
463	 2.8198242072e-002	-2.86406e-001
464	 2.8259277228e-002	-2.24594e+000
465	 2.8320312384e-002	-5.86777e-001
466	 2.8381347540e-002	-3.94845e-001
467	 2.8442382696e-002	-2.01567e+000
468	 2.8503417852e-002	-1.11089e+000
469	 2.8564453008e-002	-2.70043e-001
470	 2.8625488164e-002	-1.37239e+000
471	 2.8686523320e-002	 8.56368e-001
472	 2.8747558476e-002	 1.20019e+000
473	 2.8808593632e-002	-8.77082e-001
474	 2.8869628788e-002	 3.08428e-001
475	 2.8930663944e-002	-5.12540e-001
476	 2.8991699100e-002	-1.44728e+000
477	 2.9052734256e-002	 1.62427e-002
478	 2.9113769412e-002	-4.04644e-001
479	 2.9174804568e-002	 1.28288e+000
480	 2.9235839724e-002	 8.21438e-001
481	 2.9296874880e-002	 2.31819e-001
482	 2.9357910036e-002	 1.12028e+000
483	 2.9418945192e-002	-3.09122e-001
484	 2.9479980348e-002	-1.79630e+000
485	 2.9541015504e-002	-1.67375e-001
486	 2.9602050660e-002	-9.62757e-001
487	 2.9663085816e-002	-4.03648e-001
488	 2.9724120972e-002	 2.30260e+000
489	 2.9785156128e-002	-8.33231e-001
490	 2.9846191284e-002	-1.63192e+000
491	 2.9907226440e-002	 7.20344e-001
492	 2.9968261596e-002	-1.10074e+000
493	 3.0029296752e-002	-1.40124e+000
494	 3.0090331908e-002	 1.97488e+000
495	 3.0151367064e-002	-1.76307e+000
496	 3.0212402220e-002	-1.54764e+000
497	 3.0273437376e-002	 1.42685e+000
498	 3.0334472532e-002	-1.04152e+000
499	 3.0395507688e-002	-1.47145e+000
500	 3.0456542844e-002	 1.81975e+000
501	 3.0517578000e-002	-7.06678e-001
502	 3.0578613156e-002	-2.05070e+000
503	 3.0639648312e-002	 1.14288e+000
504	 3.0700683468e-002	-1.53597e+000
505	 3.0761718624e-002	-2.24068e+000
506	 3.0822753780e-002	 1.14844e+000
507	 3.0883788936e-002	 2.41903e-001
508	 3.0944824092e-002	-1.33126e+000
509	 3.1005859248e-002	 1.58959e+000
510	 3.1066894404e-002	 8.01951e-001
511	 3.1127929560e-002	-1.85969e-001
512	 3.1188964716e-002	 5.99891e-001
513	 3.1249999872e-002	-1.85401e+000
514	 3.1311035028e-002	-2.20576e-001
515	 3.1372070184e-002	 1.89486e+000
516	 3.1433105340e-002	-7.33438e-001
517	 3.1494140496e-002	-1.21295e+000
518	 3.1555175652e-002	 9.99830e-001
519	 3.1616210808e-002	 6.63218e-001
520	 3.1677245964e-002	-9.62652e-001
521	 3.1738281120e-002	-7.20757e-001
522	 3.1799316276e-002	-1.42187e+000
523	 3.1860351432e-002	-1.55070e+000
524	 3.1921386588e-002	 9.79268e-002
525	 3.1982421744e-002	 1.12886e-002
526	 3.2043456900e-002	-1.47299e-001
527	 3.2104492056e-002	 4.68166e-001
528	 3.2165527212e-002	 1.04376e+000
529	 3.2226562368e-002	-1.65053e+000
530	 3.2287597524e-002	-1.34882e+000
531	 3.2348632680e-002	 9.49513e-001
532	 3.2409667836e-002	-1.51613e+000
533	 3.2470702992e-002	-1.39598e+000
534	 3.2531738148e-002	 7.66289e-001
535	 3.2592773304e-002	-7.29761e-001
536	 3.2653808460e-002	-3.04979e-001
537	 3.2714843616e-002	 8.40203e-001
538	 3.2775878772e-002	-1.26266e+000
539	 3.2836913928e-002	-1.45600e-001
540	 3.2897949084e-002	 5.68593e-001
541	 3.2958984240e-002	-1.70914e+000
542	 3.3020019396e-002	-1.05574e+000
543	 3.3081054552e-002	 7.51570e-001
544	 3.3142089708e-002	 8.06501e-001
545	 3.3203124864e-002	 2.03214e-001
546	 3.3264160020e-002	 1.45238e-001
547	 3.3325195176e-002	 1.29931e-001
548	 3.3386230332e-002	-5.44732e-002
549	 3.3447265488e-002	-4.53947e-001
550	 3.3508300644e-002	-2.21683e-001
551	 3.3569335800e-002	 1.05943e+000
552	 3.3630370956e-002	 4.41123e-001
553	 3.3691406112e-002	-9.74605e-001
554	 3.3752441268e-002	 2.44088e-001
555	 3.3813476424e-002	-8.06852e-001
556	 3.3874511580e-002	-1.85627e+000
557	 3.3935546736e-002	-3.95494e-001
558	 3.3996581892e-002	 4.64330e-002
559	 3.4057617048e-002	-5.82433e-001
560	 3.4118652204e-002	 8.03967e-001
561	 3.4179687360e-002	 2.67327e-001
562	 3.4240722516e-002	-1.83513e+000
563	 3.4301757672e-002	-5.06429e-001
564	 3.4362792828e-002	-1.35465e+000
565	 3.4423827984e-002	-1.03424e+000
566	 3.4484863140e-002	 1.26446e+000
567	 3.4545898296e-002	-3.77110e-001
568	 3.4606933452e-002	-5.96730e-001
569	 3.4667968608e-002	 6.98225e-001
570	 3.4729003764e-002	-5.07575e-001
571	 3.4790038920e-002	-1.79188e+000
572	 3.4851074076e-002	 1.12643e+000
573	 3.4912109232e-002	 6.79399e-001
574	 3.4973144388e-002	-2.56853e+000
575	 3.5034179544e-002	 1.07855e+000
576	 3.5095214700e-002	 1.66570e+000
577	 3.5156249856e-002	 6.93248e-001
578	 3.5217285012e-002	-1.76986e+000
579	 3.5278320168e-002	-4.91744e-001
580	 3.5339355324e-002	 1.64417e+000
581	 3.5400390480e-002	-1.46544e+000
582	 3.5461425636e-002	-9.60426e-001
583	 3.5522460792e-002	-2.89323e-001
584	 3.5583495948e-002	-3.32630e-001
585	 3.5644531104e-002	 2.63172e-001
586	 3.5705566260e-002	 5.25282e-001
587	 3.5766601416e-002	-9.45359e-001
588	 3.5827636572e-002	-1.02647e+000
589	 3.5888671728e-002	 1.86329e+000
590	 3.5949706884e-002	-6.63074e-001
591	 3.6010742040e-002	-6.46774e-001
592	 3.6071777196e-002	 5.39642e-001
593	 3.6132812352e-002	-1.51516e+000
